Endeavor Brewing,3.5,909 W 5th Ave,Columbus,OH,43212,(614) 732-0086,39.987706,-83.0303498,https://www.yelp.com/biz/endeavor-brewing-columbus?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Zaftig Brewing,4,7020 Huntley Rd,Worthington,OH,43229,(614) 636-2537,40.106208,-82.997228,https://www.yelp.com/biz/zaftig-brewing-worthington?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Knotty Pine Brewing,3,1765 W 3rd Ave,Columbus,OH,43212,(614) 817-1515,39.985171,-83.052961,https://www.yelp.com/biz/knotty-pine-brewing-columbus?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
BrewDog Franklinton,3.5,463 W Town St,Columbus,OH,43215,(614) 908-3077,39.95723,-83.01238,https://www.yelp.com/biz/brewdog-franklinton-columbus?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Land Grant Brewing Company,3,4600 International Gateway,Columbus,OH,43219,(614) 239-4000,40.00003,-82.88916,https://www.yelp.com/biz/land-grant-brewing-company-columbus-4?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Four String Brewing,3.5,660 N Hague Ave,Columbus,OH,43204,(614) 670-7895,39.9683448672295,-83.0786246806383,https://www.yelp.com/biz/four-string-brewing-columbus?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Pigskin Brewing Co.,3,81 Mill St,Gahanna,OH,43230,(614) 532-1557,40.0200027,-82.8797254,https://www.yelp.com/biz/pigskin-brewing-co-gahanna?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Random Precision,4,2365 W Dublin Granville Rd,Columbus,OH,43235,(614) 389-3864,40.08977,-83.05349,https://www.yelp.com/biz/random-precision-columbus?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
RAM Restaurant and Brewery,3,6632 Longshore St,Dublin,OH,43017,(614) 698-0179,40.1030992317248,-83.1096925,https://www.yelp.com/biz/ram-restaurant-and-brewery-dublin?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Great Lakes Brewing Company,4,2516 Market Ave,Cleveland,OH,44113,(216) 771-4404,41.4844102,-81.7043954,https://www.yelp.com/biz/great-lakes-brewing-company-cleveland-4?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Butcher and the Brewer,4,2043 E 4th St,Cleveland,OH,44115,(216) 331-0805,41.4992176741362,-81.6901288926601,https://www.yelp.com/biz/butcher-and-the-brewer-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Platform Beer Co,4.5,4125 Lorain Ave,Cleveland,OH,44113,(216) 202-1386,41.47986,-81.71396,https://www.yelp.com/biz/platform-beer-co-cleveland-3?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Market Garden Brewery,3.5,1947 W 25th St,Cleveland,OH,44113,(216) 621-4000,41.485016,-81.70348,https://www.yelp.com/biz/market-garden-brewery-cleveland-3?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Masthead Brewing,4.5,1261 Superior Ave,Cleveland,OH,44114,(216) 206-6176,41.50417,-81.68541,https://www.yelp.com/biz/masthead-brewing-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Noble Beast Brewing,4.5,1470 Lakeside Ave E,Cleveland,OH,44114,(216) 417-8588,41.5077833974928,-81.6863898932934,https://www.yelp.com/biz/noble-beast-brewing-cleveland-4?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Collision Bend Brewing Company,4,1250 Old River Rd,Cleveland,OH,44113,(216) 273-7879,41.49851,-81.7037,https://www.yelp.com/biz/collision-bend-brewing-company-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Nano Brew,3.5,1859 W 25th St,Cleveland,OH,44113,(216) 862-6631,41.486057,-81.704407,https://www.yelp.com/biz/nano-brew-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Brick And Barrel,4.5,1844 Columbus Rd,Cleveland,OH,44113,(216) 331-3308,41.4894905090332,-81.7007904052734,https://www.yelp.com/biz/brick-and-barrel-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Hansa Brewery,4,2717 Lorain Ave,Cleveland,OH,44113,(216) 631-6585,41.48327,-81.70479,https://www.yelp.com/biz/hansa-brewery-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Forest City Brewery,4.5,2135 Columbus Rd,Cleveland,OH,44113,(216) 228-9116,41.48324,-81.70008,https://www.yelp.com/biz/forest-city-brewery-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Terrestrial Brewing Company,4,7524 Father Frascati Dr,Cleveland,OH,44102,(216) 465-9999,41.4871099500638,-81.7367098107934,https://www.yelp.com/biz/terrestrial-brewing-company-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Saucy Brew Works,3.5,2885 Detroit Ave,Cleveland,OH,44113,(216) 666-2568,41.4896300098607,-81.7106199637055,https://www.yelp.com/biz/saucy-brew-works-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Goldhorn Brewery,4,1361 E 55th St,Cleveland,OH,44103,(216) 465-1352,41.5217999992863,-81.6513099521399,https://www.yelp.com/biz/goldhorn-brewery-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Bad Tom Smith Brewing,4.5,1836 W 25th St,Cleveland,OH,44113,(216) 862-9296,41.48605,-81.70506,https://www.yelp.com/biz/bad-tom-smith-brewing-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Thirsty Dog Brewing - East Bank,3,1075 Old River Rd,Cleveland,OH,44113,(216) 523-1501,41.499421,-81.7053292,https://www.yelp.com/biz/thirsty-dog-brewing-east-bank-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
The BottleHouse Brewing Company,4,2050 Lee Rd,Cleveland Heights,OH,44118,(216) 214-2120,41.5037266880826,-81.56571825804,https://www.yelp.com/biz/the-bottlehouse-brewing-company-cleveland-heights?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Cleveland Brew Bus,4.5,14510 Rainbow Ave,Cleveland,OH,44111,(216) 773-2567,41.4831826909372,-81.7076642567139,https://www.yelp.com/biz/cleveland-brew-bus-cleveland-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
The BottleHouse Brewery and Mead Hall,4,13368 Madison Ave,Lakewood,OH,44107,(216) 926-0025,41.47713,-81.78435,https://www.yelp.com/biz/the-bottlehouse-brewery-and-mead-hall-lakewood?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Southern Tier Brewery Cleveland,4,811 Prospect Ave E,Cleveland,OH,44115,(440) 484-4045,41.49918,-81.68704,https://www.yelp.com/biz/southern-tier-brewery-cleveland-cleveland?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Boss Dog Brewing Company,3.5,2197 Lee Rd,Cleveland Heights,OH,44118,(216) 321-2337,41.4999699,-81.5652019,https://www.yelp.com/biz/boss-dog-brewing-company-cleveland-heights?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Taft's Ale House,4.5,1429 Race St,Cincinnati,OH,45202,(513) 334-1393,39.11135,-84.51752,https://www.yelp.com/biz/tafts-ale-house-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
MadTree Brewing,4,3301 Madison Rd,Cincinnati,OH,45209,(513) 836-8733,39.15598,-84.42482,https://www.yelp.com/biz/madtree-brewing-cincinnati-3?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Nine Giant Brewing,4.5,6095 Montgomery Rd,Cincinnati,OH,45213,(513) 366-4550,39.18221,-84.42757,https://www.yelp.com/biz/nine-giant-brewing-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
The Woodburn Brewery,4.5,2800 Woodburn Ave,Cincinnati,OH,45206,(513) 221-2337,39.1290107152824,-84.476949628691,https://www.yelp.com/biz/the-woodburn-brewery-cincinnati-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Rhinegeist Brewery,4.5,1910 Elm St,Cincinnati,OH,45202,(513) 381-1356,39.1168189030039,-84.5201738923788,https://www.yelp.com/biz/rhinegeist-brewery-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Listermann Brewing Company,4.5,1621 Dana Ave,Cincinnati,OH,45207,(513) 731-1130,39.1463989549042,-84.4723148637934,https://www.yelp.com/biz/listermann-brewing-company-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Urban Artifact,4,1660 Blue Rock St,Cincinnati,OH,45223,(513) 620-4729,39.1606574081745,-84.5420780182815,https://www.yelp.com/biz/urban-artifact-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Braxton Brewing Company,4.5,27 W 7th St,Covington,KY,41011,(859) 261-5600,39.0830765,-84.5112991,https://www.yelp.com/biz/braxton-brewing-company-covington?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Streetside Brewery,4,4003 Eastern Ave,Cincinnati,OH,45226,(513) 615-5877,39.1092260874019,-84.432930609787,https://www.yelp.com/biz/streetside-brewery-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Brink Brewing,4.5,5905 Hamilton Ave,Cincinnati,OH,45224,(513) 882-3334,39.199,-84.54711,https://www.yelp.com/biz/brink-brewing-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Taft's Brewpourium,4,4831 Spring Grove Ave,Cincinnati,OH,45232,(513) 853-5021,39.16809,-84.51283,https://www.yelp.com/biz/tafts-brewpourium-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
West Side Brewing,4.5,3044 Harrison Ave,Cincinnati,OH,45211,(513) 661-2337,39.14962,-84.5988,https://www.yelp.com/biz/west-side-brewing-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
3 Points Urban Brewery,4.5,331 E 13th St,Cincinnati,OH,45202,(513) 918-4804,39.11006,-84.5087099,https://www.yelp.com/biz/3-points-urban-brewery-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Christian Moerlein Brewing,4,1621 Moore St,Cincinnati,OH,45202,(513) 827-6025,39.11427,-84.51513,https://www.yelp.com/biz/christian-moerlein-brewing-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Bad Tom Smith Brewing,4.5,4720 Eastern Ave,Cincinnati,OH,45226,(513) 871-4677,39.1197567245874,-84.4183575734496,https://www.yelp.com/biz/bad-tom-smith-brewing-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Wooden Cask Brewing Company,4.5,629 York St,Newport,KY,41071,(859) 261-2172,39.0898670940284,-84.4938174556339,https://www.yelp.com/biz/wooden-cask-brewing-company-newport?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Braxton Labs,4,95 Riviera Dr,Bellevue,KY,41073,(859) 291-0036,39.10032,-84.4876,https://www.yelp.com/biz/braxton-labs-bellevue?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Bircus Brewing,4.5,322 Elm St,Ludlow,KY,41016,(859) 360-7757,39.0936592,-84.5494375,https://www.yelp.com/biz/bircus-brewing-ludlow?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Wiedemann's Brewery and Taproom,4,4811 Vine St,Cincinnati,OH,45217,(513) 482-6239,39.168505,-84.497785,https://www.yelp.com/biz/wiedemanns-brewery-and-taproom-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Darkness Brewing,4.5,224 Fairfield Ave,Bellevue,KY,41073,(859) 815-8375,39.1051632803441,-84.4842296217535,https://www.yelp.com/biz/darkness-brewing-bellevue?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Brew Monkeys,4,4312 Harrison Ave,Cincinnati,OH,45211,(513) 330-8806,39.16272,-84.62449,https://www.yelp.com/biz/brew-monkeys-cincinnati-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Ault Park Brewing,5,Observatory Ave,Cincinnati,OH,45208,(513) 445-2337,39.1371994,-84.4374695,https://www.yelp.com/biz/ault-park-brewing-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Samuel Adams Brewery,2.5,1625 Central Pkwy,Cincinnati,OH,45214,(513) 412-3200,39.1141357,-84.5214844,https://www.yelp.com/biz/samuel-adams-brewery-cincinnati?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Sun King Brewery,4.5,135 N College Ave,Indianapolis,IN,46202,(317) 602-3702,39.768865231144,-86.1451292037964,https://www.yelp.com/biz/sun-king-brewery-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Black Acre Brewing,4.5,5632 E Washington St,Indianapolis,IN,46219,(317) 207-6266,39.7708278746071,-86.0708856582642,https://www.yelp.com/biz/black-acre-brewing-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Metazoa Brewing Company,4.5,140 S College Ave,Indianapolis,IN,46202,(317) 522-0251,39.76412,-86.14609,https://www.yelp.com/biz/metazoa-brewing-company-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Flat12 Bierwerks - Indianapolis,4.5,414 Dorman St,Indianapolis,IN,46202,(317) 426-5851,39.7727999,-86.13858,https://www.yelp.com/biz/flat12-bierwerks-indianapolis-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
St. Joseph Brewery & Public House,4,540 N College Ave,Indianapolis,IN,46202,(317) 602-5670,39.774916235598,-86.145754144816,https://www.yelp.com/biz/st-joseph-brewery-and-public-house-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Bier Brewery and Tap Room,4.5,5133 E 65th St,Indianapolis,IN,46220,(317) 253-2437,39.87552,-86.08285,https://www.yelp.com/biz/bier-brewery-and-tap-room-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Thr3e Wise Men Brewing Company,3.5,1021 Broad Ripple Ave,Indianapolis,IN,46220,(317) 255-5151,39.8694,-86.14056,https://www.yelp.com/biz/thr3e-wise-men-brewing-company-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Cannon Ball Brewing Company,4.5,1702 Bellefontaine St,Indianapolis,IN,46202,(317) 426-5978,39.7904009328849,-86.1424664536693,https://www.yelp.com/biz/cannon-ball-brewing-company-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
The Tap,3.5,306 N Delaware St,Indianapolis,IN,46204,(317) 820-5880,39.7714404911028,-86.1545743938724,https://www.yelp.com/biz/the-tap-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Fountain Square Brewery,4,1301 Barth Ave,Indianapolis,IN,46203,(317) 493-1410,39.7497,-86.1405,https://www.yelp.com/biz/fountain-square-brewery-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Broad Ripple Brewpub,3.5,842 E 65th St,Indianapolis,IN,46220,(317) 253-2739,39.8735797809006,-86.1427832970476,https://www.yelp.com/biz/broad-ripple-brewpub-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
MashCraft on Delaware,4.5,2205 N Delaware St,Indianapolis,IN,46205,(317) 602-2552,39.7977560973124,-86.1531116171691,https://www.yelp.com/biz/mashcraft-on-delaware-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Indiana City Brewing Co.,4,24 Shelby St,Indianapolis,IN,46202,(317) 643-1103,39.7659626275489,-86.1411079553101,https://www.yelp.com/biz/indiana-city-brewing-co-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Black Circle Brewing Company,4.5,2201 E 46th St,Indianapolis,IN,46205,(317) 426-0143,39.8398071903954,-86.1238662302136,https://www.yelp.com/biz/black-circle-brewing-company-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Rock Bottom Restaurant & Brewery,3.5,10 West Washington,Indianapolis,IN,46204,(317) 681-8180,39.7673767184353,-86.1585536599159,https://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Centerpoint Brewing,4.5,1125 E Brookside Ave,Indianapolis,IN,46202,(317) 602-8386,39.7818058291804,-86.1371317178444,https://www.yelp.com/biz/centerpoint-brewing-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Chilly Water Brewing Company,4,719 Virginia Ave,Indianapolis,IN,46203,(317) 964-0518,39.7571288094122,-86.14532470173,https://www.yelp.com/biz/chilly-water-brewing-company-indianapolis-3?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Triton Brewing Company,4,5764 Wheeler Rd,Indianapolis,IN,46216,(317) 735-2706,39.860276,-86.007047,https://www.yelp.com/biz/triton-brewing-company-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Granite City Food & Brewery,3.5,49 W Maryland St,Indianapolis,IN,46204,(317) 803-2025,39.7664200969288,-86.159245316136,https://www.yelp.com/biz/granite-city-food-and-brewery-indianapolis-4?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
TwoDEEP Brewing,4,714 N Capitol Ave,Indianapolis,IN,46204,(317) 653-1884,39.777248,-86.161837,https://www.yelp.com/biz/twodeep-brewing-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Liter House,4.5,5301 Winthrop Ave,Indianapolis,IN,46220,(463) 221-2800,39.8494374288668,-86.1414928613196,https://www.yelp.com/biz/liter-house-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Round Town Brewery,4.5,950 S White River Parkway West Dr,Indianapolis,IN,46221,(317) 493-1375,39.75554,-86.17711,https://www.yelp.com/biz/round-town-brewery-indianapolis?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Books & Brews - Broad Ripple,4,6420 Cornell Ave,Indianapolis,IN,46220,(317) 493-1132,39.873278,-86.142666,https://www.yelp.com/biz/books-and-brews-broad-ripple-indianapolis-2?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
Ram Restaurant & Brewery,3,140 S Illinois St,Indianapolis,IN,46225,(317) 955-9900,39.76484,-86.16027,https://www.yelp.com/biz/ram-restaurant-and-brewery-indianapolis-3?adjust_creative=Ui9pPBc_D0qHIFxBZAlvSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ui9pPBc_D0qHIFxBZAlvSw
