Storm,4.8,17,Cream Ale,"This golden cream ale is a traditional American lawnmower beer featuring a medium body with a creamy palate feel The aroma is a balance between subtle corn and malt-like notes with a very slight earthy and spicy hop presence Pale straw in color with brilliant lightning-like clarity Cream ale makes a great session beer being low in alcohol and bitterness but complete with flavor However unlike the typical cream ale no DMS or harsh corn like aroma is present",https://untappd.akamaized.net/site/beer_logos/beer-1013580_03861_sm.jpeg,Braxton Brewing Company,Micro Brewery,Covington,KY,39.0831,-84.511,https://untappd.akamaized.net/site/brewery_logos/brewery-45993_bd3e8.jpeg,http://www.braxtonbrewing.com
Grazias,6.3,30,Cream Ale,"Vienna Cream Ale Grazias is a mash-up of the second largest city in Austria Graz and our second favorite word in the Spanish language gracias A twist on the old-world classic Vienna lager our signature beer is smooth malty and perfectly balanced with Noble hops It has a creamy smooth texture and the malt contributes chocolate vanilla and slightly toasted flavors that play off the German hops for a sublime flavor and a surprisingly dark color See why the New York Times says “the Vienna cream ale Grazias was unlike anything else I tasted that weekend gently nut-toasty but refreshing all the same” ",https://untappd.akamaized.net/site/beer_logos/beer-13872_c2da9_sm.jpeg,Mike Hess Brewing,Micro Brewery,San Diego,CA,32.7477,-117.129,https://untappd.akamaized.net/site/brewery_logos/brewery-hessbrewing_2174.jpeg,http://mikehessbrewing.com
Farmer Ted's Cream Ale,6,7,Cream Ale,"This beer is an indigenous American beer style created as an answer to post-prohibition German lagers  We pay tribute to the beers made on early rustic systems by using natural ingredients like corn and barley to create a smooth and full-bodied straw-colored ale  Reward yourself with a Farmer Ted’s after a long day plowing the fields or just after mowing the lawn!",https://untappd.akamaized.net/site/beer_logos/beer-9544_92830_sm.jpeg,Catawba Brewing Co.,Regional Brewery,Morganton,NC,35.7447,-81.6857,https://untappd.akamaized.net/site/brewery_logos/brewery-catawbavalleybrewingcompany_3082.jpeg,http://www.catawbabrewingco.com
Maple Shack Cream Ale,5,15,Cream Ale,"",https://untappd.akamaized.net/site/beer_logos/beer-805549_823f3_sm.jpeg,Granville Island Brewing,Macro Brewery,Vancouver,BC,49.2705,-123.136,https://untappd.akamaized.net/site/brewery_logos/brewery-597_8e852.jpeg,http://gib.ca
Orange Blossom Cream Ale,5.2,13,Cream Ale,"Reminiscent of the sweet fragrance of Spring Orange Blossom Cream Ale is perfectly balanced refreshing light and pleasant on the palate It has hints of sweet orange peel orange flower and honey 52 ABVn",https://untappd.akamaized.net/site/beer_logos/beer-45856_8622a_sm.jpeg,Buffalo Bill's Brewery,Micro Brewery,Hayward,CA,37.674,-122.082,https://untappd.akamaized.net/site/brewery_logos/brewery-1490_ecf33.jpeg,http://www.buffalobillsbrewery.com/
Wild Night,5,0,Cream Ale,"Along the rivers in the fields and through the forests of Florida thousands of bees are hard at work producing some of the sweetest honey in the world We like to think theyre proud that all of their hard work has ended up in our award winning honey cream ale Wild Night is crisp and delicate yet bursting with flavor Weve added local honey and a touch of hops to update this American classic Bright golden and enjoyable anytime Wild Night is what a cream Ale should bee!",https://untappd.akamaized.net/site/beer_logos/beer-11098_b661f_sm.jpeg,Swamp Head Brewery,Micro Brewery,Gainesville,FL,29.6242,-82.3884,https://untappd.akamaized.net/site/brewery_logos/brewery-SwampHeadBrewery_3070.jpeg,http://swamphead.com
Ermal's Belgian Style Cream Ale,5.4,20,Cream Ale,"Light creamy body with mild spicy accents and a symphony of citrus notes",https://untappd.akamaized.net/site/beer_logos/beer-557016_62757_sm.jpeg,Warped Wing Brewery,Micro Brewery,Dayton,OH,39.7597,-84.1859,https://untappd.akamaized.net/site/brewery_logos/brewery-102473_469bc.jpeg,http://www.warpedwing.com
Cranium Crush,7,15,Cream Ale,"This unique all had actual waffle cones added into the mash  Hints of this ingredient can be picked up in the finished beer  Raspberry puree is also added during fermentation",https://untappd.akamaized.net/site/beer_logos/beer-1491105_862bb_sm.jpeg,Petoskey Brewing ,Micro Brewery,Petoskey,MI,45.3968,-84.9029,https://untappd.akamaized.net/site/brewery_logos/brewery-petoskeybrewing_41136.jpeg,http://www.petoskeybrewing.com
Huckleberry Cream Ale,4,9,Cream Ale,"We start with our traditional Cream Ale recipe adding huckleberriesnduring the last minutes of the boil to lend a subtle berry aroma and flavorn",https://untappd.akamaized.net/site/beer_logos/beer-61062_4e511_sm.jpeg,Laughing Dog Brewing,Micro Brewery,Ponderay,ID,48.3043,-116.542,https://untappd.akamaized.net/site/brewery_logos/brewery-LaughingDogBrewing_775.jpeg,http://www.laughingdogbrewing.com/
Cream Ale,5,0,Cream Ale,"",https://untappd.akamaized.net/site/beer_logos/beer-7217_4795d_sm.jpeg,Sleeman Breweries Ltd.,Micro Brewery,Guelph,ON,43.4899,-80.2079,https://untappd.akamaized.net/site/brewery_logos/brewery-1154_50cdc.jpeg,http://www.sleeman.ca/
Little Kings,5.5,0,Cream Ale,"",https://untappd.akamaized.net/site/beer_logos/beer-12875_39390_sm.jpeg,Hudepohl-Schoenling Brewing,Micro Brewery,Cincinnati,OH,39.1138,-84.515,https://untappd.akamaized.net/site/brewery_logos/brewery-683_651bf.jpeg,http://www.hudepohlbeer.com
Coconut Crème Ale,5.5,17,Cream Ale,"Our tropical twist on an American Style wheat ale Created by fermenting with coconuts and pineapples then aged on toasted coconut flakes yielding a light-colored dessert beer that’s sweet smooth and malty",https://untappd.akamaized.net/site/beer_logos/beer-1615683_055d9_sm.jpeg,Schlafly - The Saint Louis Brewery,Regional Brewery,Saint Louis,MO,38.633,-90.2098,https://untappd.akamaized.net/site/brewery_logos/brewery-schlaflybeerthesaintlouisbrewery_1092.jpeg,http://www.schlafly.com
Orange Dream,5.25,20,Cream Ale,"Cream ale brewed with orange peel and vanilla beansnnGrab hold of this warm-weather treat and enjoy the subtle citrus notes of orange peel that are sublimely accompanied by a delicously smooth vanilla presence which wont wear out your sweet toothnnDont be fooled by the melting pop on the can The OCB Crew worked hard to create a cream ale with orange peel and vanilla putting proper emphasis and attention on the cream ale style nn",https://untappd.akamaized.net/site/beer_logos/beer-1933151_6775a_sm.jpeg,Otter Creek Brewing,Regional Brewery,Middlebury,VT,44.0197,-73.1692,https://untappd.akamaized.net/site/brewery_logos/brewery-959_b9838.jpeg,http://www.ottercreekbrewing.com/
Clear Sky Daybreak,5,14,Cream Ale,"2016 Gold Medal Alltech Commonwealth Cuprnrn2016 Gold Medal Indiana Brewers Cuprnrn2016 Second Place Best in Show Indiana Brewers Cuprnrn2016 Best Ale in the King of Ohio competitionrnrnJust as the break of a new day ushers in endless possibilities this provocative variant of our popular Clear Sky Cream Ale awakens new and intriguing tastes We infuse our pre-prohibition styled ale with light roast beans from Columbus’ own One Line Coffee in addition to robust vanilla What results is an aroma that defies conventionrnand a flavor that opens up like the new morning",https://untappd.akamaized.net/site/beer_logos/beer-1173401_e59f2_sm.jpeg,Wolf's Ridge Brewing,Brew Pub,Columbus,OH,39.9673,-82.9976,https://untappd.akamaized.net/site/brewery_logos/brewery-73299_a1c55.jpeg,http://wolfsridgebrewing.com
La Socarrada,6,20,Spiced / Herbed Beer,"Golden Ale brewed With Rosemary and Rosemary-Honey Termed a gastro-ale or food-pairing beer for its excellent interplay with wide variety of different cuisine",https://untappd.akamaized.net/site/beer_logos/beer-_169376_sm_48e343be34bfbc2d6bfc5c6e51a740.jpeg,Premium Beers From Spain,Micro Brewery,46800 Xativa,Valencia,38.9915,-0.520095,https://untappd.akamaized.net/site/brewery_logos/brewery-27999_39d35.jpeg,http://www.lasocarrada.com/english/
Cream Ale,4.4,18,Cream Ale,"In 1935 Richmond Virginia made beer history as the first place ever to sell canned beer a cream ale from Krueger Brewing Company A tribute to the original canned beer Hardywood Cream Ale is an unfiltered example of the style that embraces its east coast roots with an unbelievably smooth body and a refreshingly clean finish from extended cold conditioning in our lagering tanks Raise a can to RVA where the canned beer revolution began!",https://untappd.akamaized.net/site/beer_logos/beer-_384883_sm_4387e157d2fbc237037faadfdf6da5.jpeg,Hardywood Park Craft Brewery,Micro Brewery,Richmond,VA,37.5637,-77.4603,https://untappd.akamaized.net/site/brewery_logos/brewery-hardywoodparkcraftbrewery_16167.jpeg,http://www.hardywood.com
Cakewalk,4.5,0,Cream Ale,"An extremely light and approachable cream ale brewed with real Madagascar Vanilla Beans The addition of corn yields a light creamy mouth feel This finishes smooth not sweet",https://untappd.akamaized.net/site/beer_logos/beer-344435_a02e1_sm.jpeg,Right Brain Brewery,Micro Brewery,Traverse City,MI,44.7493,-85.6207,https://untappd.akamaized.net/site/brewery_logos/brewery-3744_46c42.jpeg,http://www.rightbrainbrewery.com
Cosmic Cream Ale,5,23,Cream Ale,"Formerly Camerons Cream AlennOn clear nights it seems as if you can reach outnand touch the stars Cosmic Cream Ale is the perfectncompanion for idyllic curious nights beneath thenconstellations Brewed with a cosmic blend ofnEuropean hops for a fruity and floral backbonenthis ale is fermented warm then laid to rest at a coldnlagering temperature The result is an elegant goldennale which is crisp balanced and refreshing",https://untappd.akamaized.net/site/beer_logos/beer-34073_7c368_sm.jpeg,Cameron's Brewing Company,Micro Brewery,Oakville,ON,43.4745,-79.6775,https://untappd.akamaized.net/site/brewery_logos/brewery-334_95d24.jpeg,http://www.cameronsbrewing.com
Nitro Cream Ale,4.7,35,Cream Ale,"An ale version of an American Lager our Cream Ale is light with good hop balance and clean finish Perfect for sunny days and being around good friends ",https://untappd.akamaized.net/site/beer_logos/beer-719923_6d418_sm.jpeg,Deschutes Brewery,Regional Brewery,Bend,OR,44.0468,-121.322,https://untappd.akamaized.net/site/brewery_logos/brewery-441_8b2ad.jpeg,http://www.deschutesbrewery.com
Cream Ale,4.2,30,Cream Ale,"Originally brewed by ale breweries to compete with the surging popularity of lager beer it remains a regional specialty in the Northeast United States Our version is light-bodied and pale straw color but uses no corn or rice as many of the original versions did The result is a supremely malty and refreshing version of a style dear to our hearts",https://untappd.akamaized.net/site/beer_logos/beer-162013_70c81_sm.jpeg,Newburgh Brewing Co.,Micro Brewery,Newburgh,NY,41.4973,-74.0081,https://untappd.akamaized.net/site/brewery_logos/brewery-newburghbrewingco_17660.jpeg,http://www.newburghbrewing.com
Strawberry Pig,4.9,15,Cream Ale,"Each spring we honor Cincinnatis historical nickname by brewing a small batch of our favorite cream ale recipe affectionately named The Pig In 2014 we decided to age The Pig with a strawberry infusion The resulting beer was so fantastic we knew we had to share it with beer drinkers everywhere! Strawberry pig has a refreshingly light body and fruity finish that pairs particularly well with people parties and the thaw of spring",https://untappd.akamaized.net/site/beer_logos/beer-691294_3e657_sm.jpeg,Christian Moerlein Brewing,Regional Brewery,Cincinnati,OH,39.1031,-84.512,https://untappd.akamaized.net/site/brewery_logos/brewery-1404_0e5a5.jpeg,http://www.christianmoerlein.com/
Cream Ale,4.9,0,Cream Ale,"A Cream Ale inspired by the pre-prohibition AmericannCollaboration between Mikkeller and Revelation Cat",https://untappd.akamaized.net/site/beer_logos/beer-7983_004d9_sm.jpeg,Mikkeller,Micro Brewery,Copenhagen,,55.6731,12.5589,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,http://www.mikkeller.dk
Vanilla Cream Ale,4.8,7,Cream Ale,"Looks smells and taste like a vanilla cream soda But dont let it fool you The London Ale Yeast will get ya if your not carefulnThis is cream style ale that has Madagascar vanilla beans and lots of flavor ",https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Blackhorse Brewery,Brew Pub,Knoxville,TN,35.9431,-83.9774,https://untappd.akamaized.net/site/brewery_logos/brewery-14375_e6209.jpeg,http://www.theblackhorsepub.net
Orange Vanilla Cream Ale,5.6,0,Cream Ale,"Highly drinkable cream ale with a refreshing fresh orange zest character ",https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Ballast Point Brewing Company,Macro Brewery,San Diego,CA,32.8882,-117.158,https://untappd.akamaized.net/site/brewery_logos/brewery-68_bcee7.jpeg,http://www.ballastpoint.com/
Caffrey's Irish Ale,4.2,0,Red Ale - Irish,"",https://untappd.akamaized.net/site/beer_logos/beer-CaffreysIrishAle_24253.jpeg,Molson Coors (UK),Macro Brewery,Burton-On-Trent,,Staffordshire,52.8047,-1.62685,https://untappd.akamaized.net/site/brewery_logos/brewery-MolsonCoorsUK_28894.jpeg,http://www.molsoncoors.com/
Moses And the Misfits,9.1,0,Cream Ale,"Imperial cream ale with Tahitian vanilla beans and cacao nibs for 6th anniversary of the brewery",https://untappd.akamaized.net/site/beer_logos/beer-1351800_8ae4e_sm.jpeg,Clown Shoes,Micro Brewery,Ipswich,MA,42.6727,-70.8439,https://untappd.akamaized.net/site/brewery_logos/brewery-7583_79f35.jpeg,http://www.clownshoesbeer.com/
Traktor,6.1,28,Cream Ale,"Right from the top lawnmower beers dont exist in the Greenbush lexicon Toss aside your regular ol beer and let our Golden Cream Ale put some kick in your routine",https://untappd.akamaized.net/site/beer_logos/beer-57387_4de7d_sm.jpeg,Greenbush Brewing Company,Micro Brewery,Sawyer,MI,41.8859,-86.5945,https://untappd.akamaized.net/site/brewery_logos/brewery-7107_8f465.jpeg,http://www.greenbushbrewing.com/
Worthington Best Bitter/Creamflow,3.6,0,English Bitter,"",https://untappd.akamaized.net/site/beer_logos/beer-_6267_ae3684303a588e4bb9d5baccb8be.jpeg,Worthington's,Macro Brewery,Burton upon Trent,DE14 1JZ,52.8047,-1.62685,https://untappd.akamaized.net/site/brewery_logos/brewery-Worthingtons_12474.jpeg,
Rod's Cream Ale,5.3,16,Cream Ale,"An ale version of the American lager this pale straw-colored beauty was born in the USA Faint notes of malt and flaked corn are complimented by a smooth mouthfeel A sweet corn-like aroma bubbles up through the carbonation  Noble hops help balance the sweetness of the beer We used Hallertauer hops just because we like em Named in honor of its creator - our second brewer Rod Murray - its a refresher and a thirst-quencher This is America Love it or leave it baby!",https://untappd.akamaized.net/site/beer_logos/beer-109984_f432c_sm.jpeg,Public House Brewing Company,Micro Brewery,Rolla,MO,37.9486,-91.7722,https://untappd.akamaized.net/site/brewery_logos/brewery-publichousebrewingcompany_3991.jpeg,http://www.publichousebrewery.com
Slipstream,5,0,Cream Ale,"",https://untappd.akamaized.net/site/beer_logos/beer-13854_8acf9_sm.jpeg,Phillips Brewing Company,Micro Brewery,Victoria,BC,48.4323,-123.367,https://untappd.akamaized.net/site/brewery_logos/brewery-PhillipsBrewingCompany_1472.jpeg,http://phillipsbeer.com
Tangerine Cream,5.2,15,Cream Ale,"Sunshine in a glass Big fruit flavor and crazy refreshing Tangerine zest and vanilla are at the forefront finishing light and creamy ",https://untappd.akamaized.net/site/beer_logos/beer-786958_e936c_sm.jpeg,Station 26 Brewing Co.,Micro Brewery,Denver,CO,39.7696,-104.906,https://untappd.akamaized.net/site/brewery_logos/brewery-96824_152f8.jpeg,http://www.station26brewing.co
Rise to the Top Cream Ale,4.1,0,Cream Ale,"This is a special beer style that is a satisfying refresher The light body and pale color results from the quality malt recipe and our famous Cold Spring water The brew is mild both in aroma and taste but has its own unique signature The hop impact is not excessive and compliments the pale malt flavor profile This is an easily drinkable beer that can satisfy at a session with friends",https://untappd.akamaized.net/site/beer_logos/beer-_164454_sm_5a9b53a400d0a681a17dc16a583475.jpeg,Third Street Brewhouse (Minnesota),Regional Brewery,Cold Spring,MN,45.4533,-94.4289,https://untappd.akamaized.net/site/brewery_logos/brewery-ThirdStreetBrewhouse_22722.jpeg,http://www.thirdstreetbrewhouse.com
Empire Cream Ale,5.8,7,Cream Ale,"Empire Cream Ale is carbonated with nitrogen it cascades as it pours This gives the beer an extremely smooth mouthfeel It is golden in color with a crisp hop flavor and aroma",https://untappd.akamaized.net/site/beer_logos/beer-_10234_dc3d7fb15610117404805e0353b7.jpeg,Empire Brewing Company,Micro Brewery,Cazenovia,NY,42.9201,-75.8633,https://untappd.akamaized.net/site/brewery_logos/brewery-empirebrewingcompany_2198.jpeg,http://empirebrew.com/
Creole Cream Ale,5,13,Cream Ale,"Ready for a tasty break from the super-heavy and super-hoppy Our new Creole Cream Ale is all about easy drinking and interesting flavors It’s Abita’s unique take on a true American style brewed with pale malted barley for sweetness and Louisiana-grown Blanca Isabel Purple Rice for a crisp dry finish Mild dry-hopping delivers a pleasant fruity piney aroma that balances the grains And the welcoming result is a lighter warm-weather ale that’s not too fancy and always fun — the perfect partner for everything from a front porch jam session to a Sunday sauce piquant",https://untappd.akamaized.net/site/beer_logos/beer-1963169_8a9de_sm.jpeg,Abita Brewing Company,Regional Brewery,Abita Springs,LA,30.4821,-90.0552,https://untappd.akamaized.net/site/brewery_logos/brewery-10_c49a3.jpeg,http://www.abita.com/
Peanut Butter Latte,5,30,Stout - Milk / Sweet,"People love our Peanut Butter Milk Stout and this time we put a fun twist on our classic Thomas brewed up a milk stout that is golden in color a real sensory trip and loaded it with coffee and chocolatenThen we kicked it up a notch by peanut-butterizing is that a word the beer for a real treat for Winter months Tom said “A Peanut Butter Latte that sounds great!” Perfect to sip on chilled nights and early mornings We hope you enjoy this new adventure in brewing as much as we do",https://untappd.akamaized.net/site/beer_logos/beer-1909215_c8b23_sm.jpeg,Belching Beaver Brewery,Regional Brewery,Oceanside,CA,33.2125,-117.292,https://untappd.akamaized.net/site/brewery_logos/brewery-43025_0aeed.jpeg,http://belchingbeaver.com/san-diego-brewery/
Cucumber Blessings,5.2,17,Cream Ale,"Our award winning beer is inspired by a yearly tradition where Buddhist priests hold a Cucumber Blessings Ceremony to help their village through the long hot days of summer Cucumber Blessings is our way to keep our village cool throughout the long hot days of summerrnrnTASTING NOTES Cucumber Crisp Dry Refreshing",https://untappd.akamaized.net/site/beer_logos/beer-1140225_a7a60_sm.jpeg,Mill House Brewing Company,Brew Pub,Poughkeepsie,NY,41.7052,-73.9264,https://untappd.akamaized.net/site/brewery_logos/brewery-89788_39b75.jpeg,http://www.millhousebrewing.com
Nitro Orange Cream Ale,5.5,15,Cream Ale,"Nitro Orange Cream Ale gives a refreshing summer twist to a historic American beer style Its orange flavor and citrus aroma come from the winning combination of orange zest added during fermentation and the dry hop addition of Mandarina Bavaria hops Carefully balanced hops and malts create an easy-drinking medium-bodied beer Nitrogen accentuates the already smooth character of this thirst-quenching Nitro Series summer seasonal  ",https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Breckenridge Brewery,Micro Brewery,Littleton,CO,39.5943,-105.025,https://untappd.akamaized.net/site/brewery_logos/brewery-236_64a60.jpeg,http://www.breckbrew.com
Hijack,5.5,20,Cream Ale,"",https://untappd.akamaized.net/site/beer_logos/beer-224620_f6dc3_sm.jpeg,Infamous Brewing Company,Micro Brewery,Austin,TX,30.4068,-97.9259,https://untappd.akamaized.net/site/brewery_logos/brewery-infamousbrewingcompany_38839.jpeg,http://www.InfamousBrewing.com
Pilot Batch: Orange Honey Cream Ale,6,11,Cream Ale,"",https://untappd.akamaized.net/site/beer_logos/beer-2074173_dd830_sm.jpeg,Genesee Brewing Company,Brew Pub,Rochester,NY,43.1642,-77.6153,https://untappd.akamaized.net/site/brewery_logos/brewery-GeneseeBrewingCompany_3066.jpeg,http://www.geneseebeer.com
Cowbell Cream Ale,5.2,20,Cream Ale,"More cowbell please! Light crisp refreshing  The perfect lawnmower beer ",https://untappd.akamaized.net/site/beer_logos/beer-410002_d5967_sm.jpeg,Urban Growler Brewing Company,Micro Brewery,St. Paul,MN,44.9702,-93.1926,https://untappd.akamaized.net/site/brewery_logos/brewery-73109_7ff8e.jpeg,http://www.urbangrowlerbrewing.com/
Eureka Cream Ale,5.8,38,Cream Ale,"Don’t let this Cream Ale fool you This pre-prohibition Cream Ale is a smooth full flavored Ale that will appeal to your casual craft beer drinker and to craft beer lovers At 58 this sessionable beer can carry a bit more bitterness than your typical lawnmower cream ale The added wheat malt gives it the creamy body and wonderful lacing to the last drop With 4 malts and a blend of 4 hops including Sarachi Ace and Bravo this Cream Ale is really how Cream Ale used to be That’s how we roll! Expect the un-expected from Bell City Brewing",https://untappd.akamaized.net/site/beer_logos/beer-378499_becb0_sm.jpeg,Bell City Brewing Company,Micro Brewery,Brantford,ON,43.1707,-80.2366,https://untappd.akamaized.net/site/brewery_logos/brewery-67180_c68f1.jpeg,http://www.bellcitybrewing.com
People Skills,5.2,17,Cream Ale,"Our session-able cream ale is light refreshing and tries to get along with everybody This smooth lightly hopped ale offers beautiful mouthfeel and a golden crystal clear appearance It’s a real refreshing crowd pleaser",https://untappd.akamaized.net/site/beer_logos/beer-325404_b4ca3_sm.jpeg,Tool Shed Brewing Company,Micro Brewery,Calgary,AB,51.0595,-113.99,https://untappd.akamaized.net/site/brewery_logos/brewery-toolshedbrewingcompany_54953.jpeg,http://www.toolshed.beer
Kingfish Ale,5,18,Cream Ale,"Kingfish Ale is a light colored American Cream Ale with minimal hop flavor and a hint of lingering sweetness  It’s crisp and refreshing like a lager with the flavor and complexity of an ale",https://untappd.akamaized.net/site/beer_logos/beer-430705_259d8_sm.jpeg,Chafunkta Brewing Company,Micro Brewery,Mandeville,LA,30.4258,-90.0443,https://untappd.akamaized.net/site/brewery_logos/brewery-18662_a550a.jpeg,http://www.chafunkta.com/
Stillwater Vanilla Cream Ale,4.8,23,Cream Ale,"A light-bodied and golden American style cream ale with a highly refreshingnpalate and an undertone of pure vanilla essence from An infusion of tahitiannand madagascar bourbon vanillan",https://untappd.akamaized.net/site/beer_logos/beer-14583_3df8f_sm.jpeg,Thomas Creek Brewery,Micro Brewery,Greenville,SC,34.7965,-82.4245,https://untappd.akamaized.net/site/brewery_logos/brewery-1257_de727.jpeg,http://www.thomascreekbeer.com
Canyon Cream Ale,5,10,Cream Ale,"",https://untappd.akamaized.net/site/beer_logos/beer-CanyonCreamAle_51097.jpeg,Crow Peak Brewing Company ,Micro Brewery,Spearfish,SD,44.5215,-103.879,https://untappd.akamaized.net/site/brewery_logos/brewery-CrowPeakBrewingCompany_4833.jpeg,http://www.crowpeakbrewing.com
Hickster,4.8,0,Cream Ale,"Biscuity malty crisp cracked corn dry finish Smooth and nice body",https://untappd.akamaized.net/site/beer_logos/beer-868876_70ec3_sm.jpeg,Scorched Earth Brewing Company,Micro Brewery,Algonquin,IL,42.1714,-88.3031,https://untappd.akamaized.net/site/brewery_logos/brewery-146248_0eb78.jpeg,http://scorchedearthbrewing.com/
American Cream Ale,4.7,25,Cream Ale,"Crème de la crème d IisalminSuodattamaton pastöroimaton täysmallas pinta- ja pohjahiivaolutnHumala Monroe Fantasia KazbeknEBU 25nEBC 17nPlato 11",https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Olvi,Macro Brewery,Iisalmi,,63.5589,27.191,https://untappd.akamaized.net/site/brewery_logos/brewery-2655_2ea24.jpeg,http://www.olvi.fi
Hale's Cream Ale,5.1,19,Cream Ale,"Hale’s Ales with its line of “Cream Ales” was the first craft brewery in America to produce nitrogen-conditioned beers Cream Ale has a soft texture tasty malt and hop flavors is nicely balanced and easy to drink Its nitrogen conditioning produces a creamy head that is as fascinating to watch form as it is delightful to sip",https://untappd.akamaized.net/site/beer_logos/beer-60979_014d5_sm.jpeg,Hale's Ales Brewery and Pub,Brew Pub,Seattle,WA,47.6591,-122.365,https://untappd.akamaized.net/site/brewery_logos/brewery-2036_1c19e.jpeg,http://halesbrewery.com/
Jalapeño Cream Ale,4,0,Cream Ale,"Brewed with over 100 pounds of fresh jalapenos!",https://untappd.akamaized.net/site/beer_logos/beer-137982_0ec25_sm.jpeg,Wasatch Brewery,Regional Brewery,Park City,UT,40.6418,-111.494,https://untappd.akamaized.net/site/brewery_logos/brewery-2599_53b51.jpeg,http://www.wasatchbeers.com/
Blueberry Cream Ale,5,0,Cream Ale,"Light bodied ale brewed with lactose sugar and plenty of Michigan blueberries",https://untappd.akamaized.net/site/beer_logos/beer-796390_5f895_sm.jpeg,Cheboygan Brewing Company,Micro Brewery,Cheboygan,MI,45.647,-84.4745,https://untappd.akamaized.net/site/brewery_logos/brewery-11942_96f2c.jpeg,http://cheboyganbrewing.com
Another State of Kind,6.8,68,Cream Ale,"Collaboration with Sun King Brewery Double Dank Cream Alenna double dank cream-style ale  Pale in color and loaded with Simcoe and Columbus hops this beer is an unlikely marriage of a cream ale and a double IPA",https://untappd.akamaized.net/site/beer_logos/beer-1343235_e2ad7_sm.jpeg,Devils Backbone Brewing Company,Micro Brewery,Roseland,VA,37.8705,-78.9189,https://untappd.akamaized.net/site/brewery_logos/brewery-DevilsBackboneBrewingCompany_4939.jpeg,http://www.dbbrewingcompany.com
Gullah Cream Ale,5,0,Cream Ale,"Very smooth",https://untappd.akamaized.net/site/beer_logos/beer-935283_81bf8_sm.jpeg,Revelry Brewing ,Micro Brewery,Charleston,SC,32.8071,-79.945,https://untappd.akamaized.net/site/brewery_logos/brewery-113783_09e88.jpeg,http://www.revelrybrewingco.com
Colorado Cream Ale,5.2,15,Cream Ale,"Light crisp and refreshingnMade from Alamosa-grown and malted 2-row barley brown rice and Paonia-grown organic Cascade hops ",https://untappd.akamaized.net/site/beer_logos/beer-631219_30812_sm.jpeg,Station 26 Brewing Co.,Micro Brewery,Denver,CO,39.7696,-104.906,https://untappd.akamaized.net/site/brewery_logos/brewery-96824_152f8.jpeg,http://www.station26brewing.co
Duck Hook,4.3,16,Cream Ale,"This light crushable Cream Ale combines malty sweetness with crisp Czech hops Fermented with ale and lager yeast it’s the refreshing go-to choice to get you through the Back 9!",https://untappd.akamaized.net/site/beer_logos/beer-748579_d5679_sm.jpeg,Southern Pines Brewing Company,Micro Brewery,Southern Pines,NC,35.187,-79.3718,https://untappd.akamaized.net/site/brewery_logos/brewery-136920_6cfe5.jpeg,http://www.southernpinesbrewing.com
Foam Top,5.5,12,Blonde Ale,"A traditional American blonde ale brewed with American 2-row malt and imported German hops Delicately hopped light in body and very refreshing with a clean finish",https://untappd.akamaized.net/site/beer_logos/beer-29161_c9446_sm.jpeg,Beachwood Brewing,Micro Brewery,Long Beach,CA,33.7703,-118.191,https://untappd.akamaized.net/site/brewery_logos/brewery-7901_38633.jpeg,http://beachwoodbbq.com
St-Ambroise Cream Ale,5,0,Cream Ale,"Nitrogen is what distinguishes McAuslan Cream Ale from the crowd Draft beer is usually pressurized with carbon dioxide The addition of nitrogen to the mixture helps create a thicker longer-lasting head The nitrogen also helps smooth away some of the characteristic carbon dioxide bite often associated with North American drafts Our Cream Ale has a beautiful long-lasting head and a full-bodied silky texture that make it a unique taste experience",https://untappd.akamaized.net/site/beer_logos/beer-StAmbroiseCreamAle_13015.jpeg,Brasserie McAuslan (St-Ambroise),Regional Brewery,Montreal,QC,45.4685,-73.5908,https://untappd.akamaized.net/site/brewery_logos/brewery-brasseriemcauslanstambroise_198.jpeg,http://mcauslan.com
Clear Sky,5,14,Cream Ale,"2017 Gold Best of Craft Beer Awardsnn2017 Gold Beer Army Beer Warsnn2017 Silver Alltech Commonwealth Cupnn2016 Silver Medal San Diego International Beer Competitionnn2016 Silver Medal Alltech Commonwealth CupnnThe cream ale gained popularity pre-prohibition as American brewers tried to compete with the influx of German immigrants opening lager breweries Similar to lagers in color body and complexity the style is crisp and bready The lower alcohol makes Clear Sky refreshing and sessionable The typical addition of flaked maize is a nod to tradition and helps lighten the body while maintaining light body and smooth flavor Perfect for session-drinking after a long day at work or warm afternoons on the banks of the Scioto",https://untappd.akamaized.net/site/beer_logos/beer-544193_af7c0_sm.jpeg,Wolf's Ridge Brewing,Brew Pub,Columbus,OH,39.9673,-82.9976,https://untappd.akamaized.net/site/brewery_logos/brewery-73299_a1c55.jpeg,http://wolfsridgebrewing.com
Coffee Grazias,6.3,30,Cream Ale,"",https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Mike Hess Brewing,Micro Brewery,San Diego,CA,32.7477,-117.129,https://untappd.akamaized.net/site/brewery_logos/brewery-hessbrewing_2174.jpeg,http://mikehessbrewing.com
